Segment_ID,Altitude,Step_length,Turning_angle,Hierarchical_Slope_Position
87,1194.931034,643.3363542,0.370436683,0.41128888
87,1185.647059,1230.785504,0.002564055,0.41128888
87,1117.660714,1256.560301,-0.089745396,0.369259558
87,1043.25,994.6681774,-0.273373537,0.369525282
87,989.8571429,1226.307367,-0.05593603,0.416390071
87,878,1056.873309,0.335242183,0.502167048
87,783.9565217,423.8713869,0.772813002,0.47034918
87,763.4390244,967.1611917,-0.059383226,0.479994774
87,698.2413793,1128.317825,-0.108279957,0.471997171
87,646.3142857,907.4507257,-0.049668904,0.491052877
87,630.5151515,319.9765692,0.203084049,0.428581296
87,653.7741935,219.8627415,-1.362647906,0.428581296
87,632.2903226,280.8508443,0.442601002,0.428581296
87,773.2857143,810.7667883,0.536594782,0.514132187
87,739,1172.51979,0.424144999,0.506086222
87,648.5757576,1121.65155,-0.413685408,0.360257794
87,587.7272727,1057.061125,0.003181235,0.395444521
87,530.5333333,950.1688871,-0.001601498,0.319708252
87,502.0967742,923.7896803,-0.273428957,0.333567934
87,492.3611111,751.0604437,-0.088010747,0.338784126
87,500.9375,190.7548094,-0.271111297,0.338784126
87,610.1935484,34.78055727,0.60250076,0.428739131
87,570.2622951,287.5413228,-0.591867803,0.428739131
87,596.0882353,474.8774394,0.142562812,0.428739131
87,606.2222222,145.3673694,0.085793385,0.363685757
87,751.25,93.57893511,-0.288404087,0.363685757
87,701.9677419,138.7383742,-0.389156602,0.47388855
87,768.8297872,108.4565585,-0.095765128,0.47388855
87,817.8421053,206.6904293,0.091755296,0.47388855
87,899.5,715.0755316,0.857897272,0.47388855
87,876.8,1165.936651,-0.394794512,0.485851734
87,799.5,1063.414446,-0.124674603,0.426361345
87,727,994.6024147,-0.190007047,0.411443762
87,679.3488372,909.0528212,-0.283112875,0.277661368
87,552.0851064,563.7126328,0.039498549,0.283315511
87,547.5172414,410.4484278,0.156490149,0.296084225
87,541.9512195,677.6032862,0.705146506,0.296084225
87,462.4666667,415.9073428,-0.212847777,0.269237936
87,464.1290323,26.20045446,-1.030150471,0.269078517
87,458.6774194,180.9831117,1.857620714,0.269078517
87,589,87.43956962,0.001169681,0.269078517
87,641.6578947,141.9128452,-0.591460905,0.269078517
87,700.8409091,144.2310261,0.447023019,0.269078517
87,782.7428571,346.1577096,-1.121740608,0.269078517
87,841.3243243,1137.898526,0.235926896,0.269078517
87,670.8571429,533.1143294,0.0913261,0.314965615
87,682.5454545,235.0872818,0.271465974,0.314965615
87,720.7741935,166.9312667,-0.129960944,0.278880996
87,826.3333333,742.9038482,1.069054039,0.288529992
87,768.6363636,1143.575411,0.375956283,0.288529992
87,628.5714286,218.5562333,0.513479465,0.287281997
87,810.0487805,139.5411386,-2.019268398,0.287281997
87,955.5853659,127.5329112,0.324989508,0.287281997
87,1116.064516,275.5534068,0.572675477,0.287281997
87,1141.405405,1071.617032,0.114982303,0.287281997
87,1061.190476,710.9925704,0.36462338,0.307749248
87,1011.967742,237.6315524,-0.936533095,0.311607358
87,1080.727273,124.7671909,-0.185643209,0.311607358
87,1155.625,199.6459206,-0.093696181,0.287966225
87,1216.483871,842.1022283,1.223180905,0.287966225
87,1190.483871,1164.699402,0.142811359,0.300880418
87,1079.352941,1090.478051,-0.28213751,0.419804897
87,931.8095238,1063.656097,-0.038195599,0.536062453
87,872.5277778,817.5765635,0.136719726,0.567793767
87,861.86,122.4771872,-0.757674379,0.549907647
87,950.7297297,159.4249983,0.044147542,0.612218838
87,1055.25,231.9078659,-0.191575053,0.612218838
87,1160,193.3140273,0.16358284,0.612218838
87,1239.058824,132.0231056,-0.389172864,0.5453185
87,1359.666667,282.8840816,0.031740542,0.5453185
87,1404.222222,931.5573562,0.446571419,0.5453185
87,1354.683333,1315.17997,-0.111331011,0.368059574
87,1201.396552,1210.780626,-0.055136426,0.287943762
87,1074.646154,1235.436627,-0.242335438,0.291625919
87,942.4242424,1180.515358,-0.305911109,0.298409033
87,944.9166667,1141.466654,0.54100404,0.280611513
87,776.375,1250.440066,0.102865534,0.291557856
87,623.90625,1086.995788,0.064170979,0.311587881
87,508.125,570.7460297,0.045566161,0.27328921
87,547.6440678,76.45365405,2.66492267,0.321475635
87,554.8181818,100.1130912,3.045867597,0.27328921
87,641.3958333,45.13021708,0.96969967,0.321475635
87,731.6551724,41.67416635,0.194221955,0.321475635
87,801,120.934991,0.895984852,0.321475635
87,890.1428571,104.3163552,1.782203285,0.321475635
87,877.2666667,966.7632143,2.96429255,0.321475635
87,789.5,1153.36706,0.095439279,0.300533319
87,648.5555556,759.3214223,0.222235346,0.314057185
87,623.4358974,297.2368591,-0.065527706,0.435614617
87,603.2244898,804.7881609,-0.492533296,0.435614617
87,549,210.7941551,-0.019547687,0.513901082
87,549.8888889,24.08088231,-1.488649077,0.513901082
88,555.7647059,24.66648753,0.117306865,0.513901082
88,576,173.5190632,2.942034861,0.513901082
88,532.4871795,8.738164769,1.899790351,0.513901082
88,516.2058824,71.30047974,-1.919744468,0.513901082
88,577.5757576,140.7877888,0.09636494,0.513901082
88,594.1428571,122.480377,1.915593131,0.398083778
88,563.4482759,567.4874234,-2.066759715,0.513901082
88,557.3666667,92.32320595,1.051418022,0.398083778
88,590.5789474,86.47450967,1.191732494,0.398083778
88,595.9574468,59.08496956,-1.891037833,0.398083778
88,584.3928571,100.3554567,2.816666328,0.398083778
88,560.5925926,353.0204626,-2.963569624,0.398083778
88,553.1515152,46.09557218,2.178563345,0.429824986
88,570.137931,95.06680804,-1.173704851,0.551848584
88,588.6206897,196.8069698,-1.068232232,0.551848584
88,622.7333333,334.0736138,1.052156028,0.429824986
89,1014.907285,682.2357383,5.49E-13,0.500818684
89,908.8145695,812.9908028,0.611021048,0.349644743
89,775.7142857,615.6020161,0.189854353,0.349644743
89,803.4915254,254.2612986,0.14797672,0.283070904
89,886.8,251.8519732,-0.646702376,0.287084713
89,1015.129032,39.16910761,1.49034504,0.287084713
89,1087.448276,333.3584007,-0.799128538,0.287084713
89,981.46875,746.4186869,0.000651109,0.311611146
89,975,763.8547005,-0.221867094,0.330057103
89,1033.586207,635.3077997,0.033116344,0.315949879
89,1082.551724,851.1878542,-0.46433457,0.37186141
89,1023.5,913.2815847,0.086265584,0.333711946
89,865.6571429,679.7833999,-0.905074473,0.32571472
89,916.9333333,180.9056361,-1.604238686,0.33489008
89,977,185.9221466,-0.12169586,0.33489008
89,1152,75.84695374,-0.194548904,0.33489008
89,1144,755.9734418,-3.021330916,0.33489008
89,1089.090909,1012.744337,0.217436786,0.350726895
89,975.4545455,856.4211581,0.106980749,0.34805391
89,976.755102,442.8739464,-0.043749883,0.333484279
89,1058.857143,227.4899913,-2.24013381,0.333484279
89,1167.272727,179.5536548,-0.300621736,0.333484279
89,1236.2,968.4622255,1.92620831,0.333484279
89,1090.8,1029.432784,-0.338410055,0.332371328
89,1136.266667,848.6158764,0.230075935,0.357822959
89,1111.16129,885.3779208,0.385047437,0.397411025
89,1052.851852,1036.957867,-0.003501124,0.264879881
89,900.0769231,901.9694436,-0.206939035,0.265426
89,807.7,811.5225467,-0.273853042,0.301458233
89,746.1111111,125.9773278,-0.890177255,0.280792185
89,841.4,143.469405,-1.368042438,0.280792185
89,955.3333333,181.8673366,2.107653826,0.280792185
89,1023.083333,719.0187544,0.113342369,0.280792185
89,979.2857143,828.2553842,-0.246734845,0.286327277
89,923.2068966,1174.857264,-0.238342991,0.290573568
89,818.6666667,604.8214913,0.250444758,0.299501501
89,818,174.4855974,-1.858301905,0.283662608
89,898.7857143,127.49556,-0.184018158,0.283662608
89,991.1463415,234.7619855,-0.08777509,0.283662608
89,1051.428571,481.9030229,1.36192299,0.299501501
89,1055.694444,1135.257215,0.157429853,0.298379732
89,939.2121212,1137.409056,0.412249157,0.295886834
89,777.6,1085.933955,-0.56878239,0.297094915
89,623.4285714,350.5012064,-0.441418985,0.382574525
89,648.9333333,107.6966906,-0.191500185,0.326036281
89,716.5714286,180.2532727,0.140432255,0.326036281
89,739.6666667,218.9506463,-0.323426673,0.326036281
89,854.2068966,200.106718,0.525036759,0.326036281
89,903.3870968,764.7173149,1.340266712,0.322433988
89,870.1764706,526.005309,-0.507561277,0.332687272
89,1048.724138,321.807414,-2.355525941,0.332687272
89,1123.357143,179.6768668,0.578465759,0.332687272
89,1271,224.9012489,2.113026233,0.332687272
89,1323.878788,1096.395319,-0.030980532,0.332687272
89,1214.555556,1217.776351,-0.376489883,0.431398542
89,1089.241379,631.4919642,-0.229050151,0.375040668
89,1153.028571,1206.350704,-0.07160049,0.375040668
89,1070.454545,861.0530387,0.018828892,0.360314783
89,1007,119.9867162,-0.239333883,0.377179989
89,1048.818182,254.3360263,-1.010236565,0.377179989
89,1231,198.0462476,0.63881037,0.377179989
89,1286.636364,1024.046765,1.148274978,0.3971358
89,1181,794.1178588,0.540419963,0.451848951
89,1069.694444,681.7946205,-0.2117989,0.432433739
89,1023.0625,848.6908048,-1.021054918,0.399944901
89,827.0689655,382.1141374,-0.938716377,0.384462369
89,1072.285714,297.2014062,0.094752015,0.405703918
89,1202.375,164.7110369,0.207461506,0.405703918
89,1313.290323,925.7750069,0.992433601,0.405703918
89,1282.157895,1212.409896,-0.379643464,0.43052283
89,1170.793103,1012.784292,-0.185580776,0.381676509
89,1079.090909,238.7889482,-0.237802367,0.381948838
89,1152.5,159.756527,-0.623677768,0.381948838
89,1264.432432,383.5686939,1.114358494,0.424242819
89,1305,1019.840391,-0.04004605,0.424242819
89,1208.047619,1293.067863,0.132959564,0.388125905
90,310.75,2981.709468,-0.489334723,0.273653873
90,552.6296296,3807.509693,-0.004078425,0.348476786
90,870.4074074,3614.522018,0.014203229,0.337230085
90,1161.666667,1084.158826,0.930753911,0.347978674
90,1077.137931,1207.113916,0.139136321,0.297730154
90,1112,201.3687482,-0.693136886,0.291241032
90,1172.323529,225.2003267,-0.711828513,0.258376341
90,1270.709677,892.1650195,1.342910167,0.258376341
90,1206.956522,1110.064534,0.282021699,0.257852297
90,1031.421053,938.8885649,0.211494185,0.257096887
90,1115.534884,1159.905273,-0.090218708,0.256639416
90,988.6486486,818.7080905,-0.42027361,0.257293865
90,1033.5,594.6559603,-0.021425332,0.29556161
90,1016.42623,919.276249,0.363189466,0.292394212
90,932.8196721,888.1998019,-0.006679823,0.294141454
90,855.4117647,121.6092132,-1.678345204,0.302021431
90,914.2424242,198.3372737,0.814013489,0.294141454
90,978.1470588,120.6968006,-1.077779562,0.31846703
90,1095.569231,355.330884,1.475452689,0.31846703
90,1145.560976,788.832015,0.334664392,0.31846703
90,1106.04878,788.8302611,-1.92E-12,0.330056108
90,1066.536585,796.7098658,0.015726225,0.350604029
90,1025.057143,780.0109536,-0.133285228,0.30265978
90,956.0306748,694.1721188,-0.536484792,0.318979862
90,898.2392638,694.1499649,1.99E-12,0.346140074
90,840.4478528,651.1258914,-0.161914265,0.346140074
90,830.2105263,371.3275182,-0.587825994,0.348981782
90,863.6,55.67701856,-1.038083388,0.326043584
90,928.3,263.0415636,2.987012379,0.326043584
90,946.6486486,87.83536026,-1.459521136,0.348981782
90,1020.464286,106.8715259,-0.428172309,0.326043584
90,1092.363636,227.2033081,1.083357254,0.326043584
90,1129.758621,979.9938814,0.52562386,0.326043584
90,1108.952381,1060.711451,-0.138816773,0.35029673
90,953.25,619.8050533,0.139926877,0.393574196
90,939.9090909,203.4310156,-1.834093464,0.399052918
90,1008.9,218.018182,-0.097319251,0.399052918
90,1113.095238,192.5043679,0.148933743,0.399052918
90,1222.53125,384.6527876,1.338566797,0.409638317
90,1287.408602,754.0341123,0.451724823,0.409638317
90,1296.533333,1100.039125,0.008220747,0.37576826
90,1162.5,1315.844404,0.179222109,0.397632982
90,1005.933333,878.7402557,0.081812858,0.436873909
90,844.1034483,750.0260938,-1.660910026,0.352105784
90,707.3513514,343.0822081,-1.629355278,0.337604587
90,659.125,2.927202877,-2.406181999,0.436873909
90,667,2.1013489,-1.649328745,0.436873909
90,663.0666667,4.022102364,-1.787741697,0.436873909
90,657.75,12.44140305,2.940910722,0.436873909
90,680.5,11.72859493,-2.919902748,0.436873909
90,663.875,391.7744471,-2.830587032,0.436873909
90,642,212.5189556,-0.276077353,0.337604587
90,639.5333333,3.363477832,-0.042497191,0.337604587
90,608.3076923,21.49458298,0.738781386,0.337604587
90,557.5384615,10.64136369,-2.952548849,0.337604587
90,595.2238806,9.356097407,0.59552183,0.337604587
90,595.8333333,15.67578765,-1.764633986,0.337604587
90,640.8571429,8.569045338,1.572756889,0.337604587
90,643.8,19.82335284,-2.000548172,0.337604587
90,661.8888889,26.45128646,-2.731529945,0.337604587
90,609.7692308,16.42744612,-2.486888662,0.337604587
90,632.3684211,40.35389035,-3.023455259,0.337604587
90,539.5454545,8.066814476,-2.516364544,0.337604587
90,558.2467532,8.066812489,9.56E-10,0.337604587
90,576.9480519,16.93621421,-1.027409885,0.337604587
90,624,8.046393096,-1.65786647,0.337604587
90,624,36.28444147,-1.433101333,0.337604587
90,562.9142857,23.1939523,-2.86703786,0.337604587
90,612.0408163,10.72474544,0.054251167,0.337604587
90,609.1707317,13.46505487,-1.215174712,0.337604587
90,622.0571429,11.51249856,-0.372405741,0.337604587
90,652.5384615,19.80199879,-2.546105098,0.337604587
90,608.8918919,17.96355979,-2.113093113,0.337604587
90,661.3783784,12.0664898,2.583260146,0.337604587
90,628.9459459,12.33814504,0.930694921,0.337604587
90,639.8333333,7.198620336,2.089378048,0.337604587
90,637.5,20.08003122,2.993390257,0.337604587
90,622.75,36.37668326,-2.629650153,0.337604587
90,670.25,40.64446588,-2.909887198,0.337604587
90,628.4594595,6.897693497,0.941416788,0.337604587
90,617.25,13.6402026,2.397566691,0.337604587
90,600,1.608454247,-2.266226224,0.337604587
90,619.7777778,23.9772328,-1.020534414,0.337604587
90,593,43.32389943,-3.025471059,0.337604587
90,637.5,16.01547082,2.778318376,0.337604587
90,619.2258065,14.45545115,0.750125108,0.337604587
90,620.9189189,6.087546183,-0.648708755,0.337604587
90,615.1081081,41.94452677,-2.949491507,0.337604587
90,617.3617021,23.56936494,2.591368266,0.337604587
90,648,11.62794907,3.0198295,0.337604587
90,609.16,4.120906495,-2.218682159,0.337604587
90,613.96,7.204714065,-2.233042922,0.337604587
90,625.9574468,8.288451997,1.195572961,0.337604587
90,643.6470588,12.318282,3.037008879,0.337604587
90,627.96875,6.016639615,-2.438832551,0.337604587
90,647.5675676,7.890100921,2.522377056,0.337604587
91,533.5945946,459.9583425,-3.120250128,0.363292354
91,570.9242424,48.89947585,3.086192873,0.232890647
91,544.5606061,48.8995059,-2.82E-11,0.232890647
91,518.1969697,48.89953594,-9.06E-11,0.232890647
91,491.8333333,30.64999701,-3.106725618,0.232890647
91,511.1333333,115.0492303,-2.983616501,0.232890647
91,557.4864865,137.9826526,-3.086315506,0.232890647
91,463.1714286,42.78390021,3.044573611,0.232890647
91,442.2058824,26.77366552,2.76638751,0.232890647
91,479.1571429,21.49087845,0.460204065,0.232890647
91,459.0833333,52.81219419,-2.621228714,0.232890647
91,507.5675676,62.51482287,-1.242501178,0.232890647
91,484.8648649,22.39375051,-2.899152744,0.232890647
91,487.1111111,31.12655672,-0.071433144,0.232890647
91,480.4444444,19.34415856,0.366876874,0.232890647
91,464.3333333,30.77597511,2.343392507,0.232890647
91,450.0153846,14.35751158,-1.471553547,0.232890647
91,435.5,31.84977437,-0.785959833,0.232890647
91,419.9438202,26.95420418,-0.359193079,0.232890647
91,428.7078652,15.78682579,3.091098927,0.232890647
92,666.3333333,358.5081654,0.426219059,0.220892586
92,633.8360656,300.4073239,-0.449916247,0.300531843
92,643.0909091,296.5129989,-0.014365385,0.300531843
92,599.0344828,580.2330538,-1.579452843,0.300531843
92,648.0555556,487.2377934,0.073434651,0.265506838
92,686.5,274.141188,0.939025958,0.265506838
92,769.5517241,500.7749937,-0.087978901,0.323443207
92,862.0555556,546.7206128,-0.616211391,0.323443207
92,719.1428571,1072.250755,-0.575918975,0.341441799
92,675.4864865,336.4026123,1.274227174,0.333014744
92,737.3888889,258.0127905,-0.398556442,0.333014744
92,747.1,500.1881726,0.197730839,0.333014744
92,742.8235294,608.0366333,-0.361508884,0.338237918
92,752.5345912,369.4603729,0.280781545,0.338237918
92,792.9119497,369.4605333,2.75E-11,0.349364419
92,833.2893082,595.9123141,-0.016160667,0.349364419
92,832.3214286,1165.653307,-0.869848358,0.366141994
92,838.8965517,362.8808285,0.980074065,0.318273956
92,753.0322581,289.7539167,0.224737517,0.318273956
92,786.3,443.1014921,-0.004885065,0.318273956
92,897.5428571,331.9964521,-0.20171085,0.384453248
92,944.0882353,390.8072344,0.086814724,0.384453248
92,1038.915254,1079.252909,-0.795798043,0.43054405
92,963.2,758.9542609,0.188317999,0.385177112
92,1002.428571,606.6123845,0.304312001,0.40824343
92,1020.615385,1127.926034,0.30341973,0.40824343
92,971,1083.941944,-0.444750949,0.341161648
92,885.5,558.2002827,-0.443941875,0.370207819
92,762.7058824,391.8924607,-0.193749384,0.332819055
92,733,761.8507167,0.114564534,0.332819055
92,660.9032258,339.6266776,1.088872394,0.33979786
92,661.2089552,731.4778729,1.044543175,0.33979786
92,609.5806452,236.4651802,1.964842171,0.345132958
92,588,98.69308074,-1.583945948,0.324599662
92,599.1627907,98.69346377,-6.26E-11,0.358474547
92,610.3255814,185.3395536,-1.191663227,0.358474547
92,697.2786885,266.5959901,-0.279537998,0.358474547
92,753.3142857,348.3548775,0.030968975,0.364856397
92,774.75,605.6367444,-0.167011474,0.364856397
92,794.6086957,706.4297612,-0.145046294,0.325313634
92,810.2608696,706.4303829,-1.55E-11,0.207434047
92,825.9130435,687.4951436,-0.07727186,0.207434047
92,838.4907975,644.1614652,-0.746848501,0.323892782
92,823.398773,644.1460077,9.49E-12,0.428391332
92,808.3067485,632.9985278,-0.131248379,0.318408427
92,799.7931034,250.8152657,0.734518915,0.419472054
92,862.125,328.710973,0.157356355,0.370820661
92,895.6944444,271.9538295,0.394197488,0.370820661
92,964.0967742,317.1474601,-0.161147056,0.388943288
92,1045.2,1031.376493,-0.828473453,0.388943288
92,962.6363636,1252.907279,-0.042640485,0.391928546
92,837.1538462,839.9937909,0.034715447,0.391264861
92,812.2222222,290.489288,0.722905846,0.410157496
92,878.025641,810.8856096,-0.762162782,0.410157496
92,883.5882353,797.843736,-0.40867784,0.380177476
92,776.3809524,713.4959277,0.09906852,0.392577823
92,683,179.6323566,-1.833535799,0.358732609
92,696.21875,166.3806552,-0.11678783,0.358732609
92,710.90625,166.3807369,1.11E-12,0.358732609
92,725.59375,149.0982717,-2.909351814,0.323210698
92,813.4814815,288.1169328,-0.065547301,0.358732609
92,907.8,410.5879108,0.062706449,0.358732609
92,937.5319149,340.272693,0.065402875,0.362187738
92,1009.632353,430.5092911,-0.354871991,0.379446179
92,1071.390728,664.4176116,-0.350679283,0.379446179
92,1091.655629,664.4172821,5.14E-12,0.36979407
92,1111.92053,1236.628147,-0.118476438,0.370687904
92,1022.416667,1419.674082,0.001811459,0.400035867
92,901.171875,987.7524713,-0.106571972,0.348109118
92,816.2285714,280.1566193,0.637971252,0.263592677
92,877.7777778,284.0380478,0.30977699,0.310974227
92,924.8275862,344.8173464,-0.209916584,0.310974227
92,1095.898305,614.9012666,-0.578185457,0.310974227
92,1144.436364,1125.454953,-0.325299579,0.293833055
92,1056.909091,1317.180363,-0.074552347,0.324627012
92,971,788.45676,0.039694124,0.312812968
92,990.5365854,409.0193591,0.680376358,0.346295142
92,1150,1099.081701,-0.999775703,0.363189438
92,1043.068966,1375.555117,0.097418738,0.386509083
92,895.3666667,1219.194025,-0.103925298,0.349814832
92,805,794.8631562,0.122518677,0.384445568
92,772,121.5708862,0.468739366,0.401706109
92,818.804878,262.4759894,0.025736501,0.401706109
92,863.7272727,372.5302348,0.361846247,0.3965616
92,892.90625,833.9158698,-0.977740127,0.3965616
92,880.3090909,717.0487835,-0.336631935,0.440589107
92,815.6290323,733.9685059,-0.025250903,0.395127601
92,804.7678571,336.6112593,1.366630257,0.31781092
92,897.5365854,1127.617025,-0.572923919,0.38453957
92,876.4074074,1423.986323,0.076520304,0.240225736
92,740.2941176,1057.867194,-0.517768165,0.205844514
92,747.2,942.7723182,-0.105080078,0.269593167
92,714.125,263.3427038,0.360158349,0.354706731
92,819.4634146,353.1956722,0.875386207,0.354706731
92,917.0425532,510.1942736,0.002041676,0.354706731
92,997.40625,538.1460554,-0.312546273,0.39127177
92,1082.645161,670.2718358,0.062739016,0.39127177
92,1159.877551,1273.856411,-0.437215464,0.336732823
92,1116.3125,1477.256822,-0.018191515,0.23712873
92,975.8823529,903.989725,-0.164059017,0.367831469
92,971.0892857,510.705764,0.466776818,0.387280384
92,1002.192982,1079.395537,-0.112626158,0.387280384
92,958.4074074,1296.547657,0.083151202,0.41977957
92,849.3103448,563.0556614,0.09433065,0.336006128
92,877.1428571,437.2050838,0.012308297,0.336006128
92,969.0243902,532.6357977,0.019320222,0.311498182
92,1099.95122,463.2085564,0.253690224,0.311498182
92,1201,765.8191144,-0.584054988,0.363074698
92,1190.959184,1415.448903,-0.233333271,0.378028952
92,1019.902439,1402.122166,0.080665877,0.378153403
92,887.6969697,1241.69277,1.030997208,0.378406796
92,818.5952381,1114.088244,0.189601176,0.368475347
92,863.90625,19.71207125,-2.229319415,0.397230638
92,732.6875,6.874355056,-0.893208383,0.397230638
92,729.7142857,10.90369633,2.202313923,0.397230638
92,735.1136364,29.10905623,-2.395159759,0.397230638
92,718.0967742,149.6589645,-1.825804904,0.397230638
92,734.6896552,196.8361625,-2.292039902,0.397230638
92,706.6304348,14.99540806,-2.419702482,0.397230638
92,706,29.78498938,-3.139699268,0.397230638
92,716.5882353,20.31016728,-2.867558881,0.397230638
92,692.1052632,26.41354766,-3.080007203,0.397230638
92,718.875,14.9230398,2.76573707,0.397230638
92,702.6896552,37.45059535,3.129417769,0.397230638
92,717.8181818,39.68933926,-2.971864886,0.397230638
92,717.3793103,25.5136825,-2.637196476,0.397230638
92,741.0526316,16.34662122,-3.082060311,0.397230638
92,718,18.1119679,-0.200327641,0.397230638
92,673.3333333,7.423358131,-2.793618702,0.397230638
92,694.3170732,11.74297671,0.264505034,0.397230638
92,715.875,13.63730717,-1.530927572,0.397230638
92,722.1639344,18.80435439,-2.186641776,0.397230638
92,697.0169492,8.227968848,3.109199259,0.397230638
92,715.804878,7.649613175,1.419539676,0.397230638
92,720.7083333,10.78101726,0.173008239,0.397230638
92,715.1666667,19.40631465,2.971634062,0.397230638
93,533.3076923,858.2317447,0.517121265,0.306170852
93,542.7454545,348.4371423,-0.379239087,0.308533227
93,552.2,36.49778397,-0.4076654,0.386265873
93,532.1538462,8.774000045,3.140688476,0.386265873
93,527.25,38.9347127,0.310623165,0.386265873
93,542.25,657.4851968,-1.900904107,0.386265873
93,543.4354839,567.3697923,-0.7167583,0.264117999
93,516.0793651,203.8330733,-0.580578679,0.232578719
93,522.2666667,797.4874857,-0.571064786,0.232578719
93,495.5833333,754.6746052,-0.57016764,0.232578719
93,421.8666667,375.1719359,-0.743717442,0.222720771
93,478.8387097,130.7713024,-1.726358683,0.36016034
93,529.9512195,71.27552631,-0.63363494,0.36016034
93,509.1702128,7.586528473,-2.85450111,0.36016034
93,498.6415094,28.78005439,-2.157187289,0.36016034
93,501,5.611411411,1.750021289,0.36016034
94,473,749.4489672,0.485561109,0.409984933
94,507.8148148,710.1846307,-0.125885406,0.438744746
94,559.5588235,742.7851774,0.232179455,0.438744746
94,580.8909091,646.6169799,0.14891967,0.433257766
94,623.8,770.748583,-0.134564603,0.33076222
94,618,957.6480415,-0.480615976,0.432140818
94,516.8,942.0905861,0.192375886,0.34473436
94,593,414.8518894,1.1731005,0.290334193
94,651,716.0123066,-0.669478842,0.290334193
94,572.2222222,457.3187957,1.189852122,0.301937604
94,500.6071429,737.9530527,0.303333435,0.301937604
94,433.1724138,412.9579627,-0.029029178,0.260208263
94,493.8095238,525.8267083,-0.05818437,0.255045532
94,481.7021277,542.5160794,-0.110181316,0.255045532
94,483.3636364,530.3588003,-0.100888944,0.279746383
94,490.2682927,742.4903865,-0.656695767,0.279746383
94,387.2857143,642.8078638,-0.595218584,0.33206481
94,446.5322581,861.3088034,-0.249291545,0.315117043
94,437.4,598.2037833,0.342176797,0.368222392
94,438.95,522.1018375,-0.866148178,0.327975367
94,575.4482759,728.7958091,0.231820062,0.400235818
94,638.6666667,781.274289,0.643241224,0.413999462
94,656.2,776.0805465,0.120938177,0.302570512
94,716.9285714,973.253952,-0.367475202,0.302570512
94,616.9411765,1262.017472,-0.384744846,0.307855565
94,513.2647059,1284.820427,0.155929327,0.29761252
94,446.2,779.7007307,0.085655182,0.374914457
94,439.7857143,457.2751053,-0.329206077,0.281017946
94,549.875,881.3145686,0.459028942,0.337098632
94,455.3428571,614.4120775,-0.18222283,0.263603088
94,500.1186441,1021.923508,0.435000092,0.294356028
94,346.5625,788.2657549,0.093509797,0.264124609
94,367,247.8399982,-0.365982989,0.311323731
94,277.3793103,732.4042537,0.200858527,0.311323731
94,368.8965517,482.1604487,-0.186441919,0.310953141
94,368.7241379,833.7354261,0.081013034,0.329518451
94,326.7272727,357.1692378,0.040847311,0.329518451
94,350.6769231,174.9987564,-1.067781906,0.317453912
94,451.9393939,264.2651226,0.022634932,0.329873909
94,588.3714286,266.4360343,-0.267071814,0.329873909
94,786.4482759,205.1984925,1.732459502,0.329873909
94,902.375,684.801623,0.76429427,0.329873909
94,954.4576271,818.0515119,-0.361173587,0.338770039
94,903.9090909,1286.206339,-0.402667785,0.338770039
94,735.7419355,857.8701752,-0.016774005,0.323817213
94,692.4727273,232.5730983,0.093143394,0.31212758
94,627.4827586,49.21782299,1.065578356,0.31212758
94,550.4137931,573.1095301,-1.476513369,0.31212758
94,453.6666667,936.4077909,-0.580007691,0.316095366
94,376.0526316,229.4801562,1.748604511,0.307704473
94,351.7647059,81.51609375,-1.622905611,0.307704473
94,396.2195122,274.3047506,1.938080048,0.307704473
94,435.5172414,483.7311517,-2.476099231,0.29098015
94,466.744186,790.5981903,0.769043626,0.255970195
94,447,584.4178936,0.322004974,0.255970195
94,432.8421053,688.3749834,-0.606161593,0.257492677
94,446.5263158,765.1808105,0.864875954,0.292773564
94,351.6315789,493.7081852,-0.0513139,0.292773564
94,352.625,746.2859896,-0.083105903,0.262447433
94,342.3103448,724.6412959,1.063543693,0.277292162
94,302.8,21.01260811,1.871563907,0.277292162
94,422.2758621,106.3505693,-0.752504977,0.277292162
94,435.6315789,291.7997077,-2.140581291,0.277292162
94,405.975,389.7553153,-0.299889107,0.290135258
94,495.4,478.8659037,0.271655636,0.290135258
94,370.8813559,626.0296765,-0.163920778,0.290135258
94,342.8275862,149.292661,1.368012235,0.286429578
94,405.90625,190.713336,-2.14686765,0.286429578
94,527.6666667,911.7685486,0.025152692,0.286429578
94,551.7142857,987.0364342,0.355777444,0.30665308
94,578.5714286,793.7894268,0.354556277,0.348703266
94,622.7454545,300.6962587,-0.096032343,0.444886752
94,787.1612903,467.7827796,0.931200904,0.349078246
94,851.2142857,787.4845404,0.618831619,0.349078246
94,776.8604651,704.1948602,-0.263127944,0.250537254
94,750.3333333,962.1628032,-0.906887746,0.260820455
94,526.6052632,799.8912138,0.183100568,0.281447955
94,391.5555556,553.7362017,-0.129453977,0.297783252
94,502.3414634,755.3219052,-0.449275585,0.285266784
94,558.1428571,888.6806203,-0.113773015,0.36413274
94,489.34375,778.8295845,0.095992268,0.36413274
94,623.75,611.9130078,0.002244369,0.363883214
94,533.4137931,602.8640116,0.124157867,0.291641448
94,632.7096774,604.5315711,0.555838019,0.326443503
94,620.7857143,913.506117,-0.625990283,0.260037947
94,518.8965517,942.7741002,-0.123802036,0.288505486
